pair_id,layer,head,head_label,clean_ld,corrupted_ld,patched_ld,behavioral_gap,recovery
12,10,6,L10H6,0.45844268798828125,-0.6960830688476562,-0.6913604736328125,1.1545257568359375,0.00409050658842499
13,10,6,L10H6,0.9303741455078125,0.20587921142578125,0.20578765869140625,0.7244949340820312,-0.0001263676667263403
14,10,6,L10H6,0.9232177734375,0.32161712646484375,0.3263702392578125,0.6016006469726562,0.007900777395913916
15,10,6,L10H6,0.989288330078125,0.3269500732421875,0.3325042724609375,0.6623382568359375,0.008385744234800839
16,10,6,L10H6,0.924041748046875,-0.5454788208007812,-0.5279083251953125,1.4695205688476562,0.011956617673781105
17,10,6,L10H6,1.2387847900390625,0.278106689453125,0.2689666748046875,0.9606781005859375,-0.00951412824218936
18,10,6,L10H6,0.9242019653320312,-0.08154296875,-0.06917572021484375,1.0057449340820312,0.012296605347999241
19,10,6,L10H6,1.2661972045898438,0.3300018310546875,0.338470458984375,0.9361953735351562,0.009045791262254603
20,10,6,L10H6,0.8046112060546875,-0.3928375244140625,-0.3867034912109375,1.19744873046875,0.005122585248993323
1,10,7,L10H7,1.0762939453125,-0.21822357177734375,-0.26178741455078125,1.2945175170898438,-0.033652571091793135
2,10,7,L10H7,1.0695114135742188,-0.5381088256835938,-0.58306884765625,1.6076202392578125,-0.027966817582125537
3,10,7,L10H7,1.0176162719726562,-0.01616668701171875,-0.04177093505859375,1.033782958984375,-0.024767527675276752
4,10,7,L10H7,1.1721267700195312,-0.171600341796875,-0.2080841064453125,1.3437271118164062,-0.027151171043293117
5,10,7,L10H7,0.8647003173828125,0.14643096923828125,0.10877227783203125,0.7182693481445312,-0.0524297626002443
6,10,7,L10H7,1.33782958984375,0.42436981201171875,0.38458251953125,0.9134597778320312,-0.04355669887830016
7,10,7,L10H7,0.7145462036132812,-0.17333984375,-0.179656982421875,0.8878860473632812,-0.007114807908779226
8,10,7,L10H7,0.9897918701171875,-0.269012451171875,-0.289703369140625,1.2588043212890625,-0.016436961344048876
9,10,7,L10H7,0.9612808227539062,-0.08667755126953125,-0.11113739013671875,1.0479583740234375,-0.02334046797419881
10,10,7,L10H7,1.1173248291015625,-0.10051727294921875,-0.10884857177734375,1.2178421020507812,-0.006841033672670321
11,10,7,L10H7,1.19085693359375,0.0048065185546875,-0.030120849609375,1.1860504150390625,-0.02944846839660873
12,10,7,L10H7,0.45844268798828125,-0.6960830688476562,-0.7069168090820312,1.1545257568359375,-0.009383714629343272
13,10,7,L10H7,0.9303741455078125,0.20587921142578125,0.191070556640625,0.7244949340820312,-0.02043997009298554
14,10,7,L10H7,0.9232177734375,0.32161712646484375,0.31880950927734375,0.6016006469726562,-0.004666911848629729
15,10,7,L10H7,0.989288330078125,0.3269500732421875,0.3198394775390625,0.6623382568359375,-0.01073559564125602
16,10,7,L10H7,0.924041748046875,-0.5454788208007812,-0.581298828125,1.4695205688476562,-0.024375301770908506
17,10,7,L10H7,1.2387847900390625,0.278106689453125,0.27400970458984375,0.9606781005859375,-0.004264680188694229
18,10,7,L10H7,0.9242019653320312,-0.08154296875,-0.1247100830078125,1.0057449340820312,-0.0429205385928314
19,10,7,L10H7,1.2661972045898438,0.3300018310546875,0.32355499267578125,0.9361953735351562,-0.006886210465410035
20,10,7,L10H7,0.8046112060546875,-0.3928375244140625,-0.4190521240234375,1.19744873046875,-0.021892043427289874
1,10,8,L10H8,1.0762939453125,-0.21822357177734375,-0.21874237060546875,1.2945175170898438,-0.0004007661706203035
2,10,8,L10H8,1.0695114135742188,-0.5381088256835938,-0.54278564453125,1.6076202392578125,-0.0029091564869918466
3,10,8,L10H8,1.0176162719726562,-0.01616668701171875,-0.01627349853515625,1.033782958984375,-0.0001033210332103321
4,10,8,L10H8,1.1721267700195312,-0.171600341796875,-0.17252349853515625,1.3437271118164062,-0.0006870120652945352
5,10,8,L10H8,0.8647003173828125,0.14643096923828125,0.14484405517578125,0.7182693481445312,-0.0022093579053587553
6,10,8,L10H8,1.33782958984375,0.42436981201171875,0.425445556640625,0.9134597778320312,0.0011776595478121424
7,10,8,L10H8,0.7145462036132812,-0.17333984375,-0.17249298095703125,0.8878860473632812,0.0009537967124088093
8,10,8,L10H8,0.9897918701171875,-0.269012451171875,-0.26924896240234375,1.2588043212890625,-0.00018788562008315455
