pair_id,domain,layer,head,head_label,position,clean_token,corrupted_token,difference_norm,absolute_difference,signed_difference
13,movie,10,4,L10H4,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
13,movie,10,4,L10H4,1,Review,Review,0.0,0.0,0.0
13,movie,10,4,L10H4,2,:,:,0.0,0.0,0.0
13,movie,10,4,L10H4,3, The, The,0.0,0.0,0.0
13,movie,10,4,L10H4,4, pacing, pacing,0.0,0.0,0.0
13,movie,10,4,L10H4,5, was, was,0.0,0.0,0.0
13,movie,10,4,L10H4,6, perfect, awful,0.09743551164865494,0.009528758004307747,0.00037309908657334745
13,movie,10,4,L10H4,7,.,.,0.514526903629303,0.05116249993443489,0.004070894327014685
13,movie,10,4,L10H4,8,"
","
",0.10200009495019913,0.009718854911625385,0.00022371159866452217
13,movie,10,4,L10H4,9,Sent,Sent,0.03419123589992523,0.003666477743536234,-0.00036305253161117435
13,movie,10,4,L10H4,10,iment,iment,0.6195402145385742,0.06506429612636566,-0.0082931537181139
13,movie,10,4,L10H4,11,:,:,1.1305458545684814,0.12083926796913147,-0.010234769433736801
13,movie,8,9,L8H9,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
13,movie,8,9,L8H9,1,Review,Review,0.0,0.0,0.0
13,movie,8,9,L8H9,2,:,:,0.0,0.0,0.0
13,movie,8,9,L8H9,3, The, The,0.0,0.0,0.0
13,movie,8,9,L8H9,4, pacing, pacing,0.0,0.0,0.0
13,movie,8,9,L8H9,5, was, was,0.0,0.0,0.0
13,movie,8,9,L8H9,6, perfect, awful,0.2989538013935089,0.029356664046645164,-0.004623850807547569
13,movie,8,9,L8H9,7,.,.,0.2842833995819092,0.02833162248134613,0.008004678413271904
13,movie,8,9,L8H9,8,"
","
",0.16203133761882782,0.01588677242398262,0.004201545380055904
13,movie,8,9,L8H9,9,Sent,Sent,0.200114443898201,0.02042853645980358,0.0022613734472543
13,movie,8,9,L8H9,10,iment,iment,0.38264307379722595,0.04093020036816597,-0.0021655717864632607
13,movie,8,9,L8H9,11,:,:,0.6933060884475708,0.07408285140991211,0.002062378916889429
13,movie,9,2,L9H2,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
13,movie,9,2,L9H2,1,Review,Review,0.0,0.0,0.0
13,movie,9,2,L9H2,2,:,:,0.0,0.0,0.0
13,movie,9,2,L9H2,3, The, The,0.0,0.0,0.0
13,movie,9,2,L9H2,4, pacing, pacing,0.0,0.0,0.0
13,movie,9,2,L9H2,5, was, was,0.0,0.0,0.0
13,movie,9,2,L9H2,6, perfect, awful,0.2964370548725128,0.029172802343964577,0.007643007207661867
13,movie,9,2,L9H2,7,.,.,0.30730193853378296,0.031483590602874756,-0.004313240759074688
13,movie,9,2,L9H2,8,"
","
",0.044240325689315796,0.0046023111790418625,-7.774302503094077e-05
13,movie,9,2,L9H2,9,Sent,Sent,0.20117618143558502,0.021204862743616104,-0.0009436053223907948
13,movie,9,2,L9H2,10,iment,iment,0.1884281039237976,0.019511299207806587,-0.00014904036652296782
13,movie,9,2,L9H2,11,:,:,0.4640616178512573,0.049210324883461,0.00031296582892537117
14,movie,10,4,L10H4,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
14,movie,10,4,L10H4,1,Review,Review,0.0,0.0,0.0
14,movie,10,4,L10H4,2,:,:,0.0,0.0,0.0
14,movie,10,4,L10H4,3, The, The,3.5852352198162407e-07,3.318390895401535e-08,2.935763632194721e-09
14,movie,10,4,L10H4,4, acting, acting,5.862842726855888e-07,5.264337232802063e-08,2.4028850020840764e-09
14,movie,10,4,L10H4,5, was, was,1.6123545947266393e-06,1.5366094885393977e-07,-3.426248440518975e-08
14,movie,10,4,L10H4,6, convincing, uncon,2.3608248233795166,0.21111151576042175,0.015752743929624557
14,movie,10,4,L10H4,7,.,v,0.9603855609893799,0.08217753469944,0.01491909846663475
14,movie,10,4,L10H4,8,"
",inc,0.5101269483566284,0.04680125415325165,0.009793393313884735
14,movie,10,4,L10H4,9,Sent,ing,2.103527069091797,0.18414564430713654,-0.016811134293675423
14,movie,10,4,L10H4,10,iment,.,0.3204546272754669,0.031771548092365265,0.0007723875460214913
14,movie,10,4,L10H4,11,:,"
",1.042799711227417,0.10312747955322266,0.02164817787706852
14,movie,8,9,L8H9,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
14,movie,8,9,L8H9,1,Review,Review,0.0,0.0,0.0
14,movie,8,9,L8H9,2,:,:,0.0,0.0,0.0
14,movie,8,9,L8H9,3, The, The,1.3410337373898074e-07,1.216903910972178e-08,5.016772774979472e-09
14,movie,8,9,L8H9,4, acting, acting,9.767264828042244e-07,9.829818736761808e-08,3.536115400493145e-09
14,movie,8,9,L8H9,5, was, was,2.040854724327801e-06,2.0402876543812454e-07,-6.100890459492803e-09
14,movie,8,9,L8H9,6, convincing, uncon,0.31469962000846863,0.0313122533261776,-0.013045307248830795
14,movie,8,9,L8H9,7,.,v,0.4830552339553833,0.04449254274368286,-0.017328333109617233
14,movie,8,9,L8H9,8,"
",inc,0.5929768085479736,0.056880973279476166,-0.014323004521429539
14,movie,8,9,L8H9,9,Sent,ing,0.4810556173324585,0.04842061549425125,0.002064834348857403
14,movie,8,9,L8H9,10,iment,.,0.6179268956184387,0.06431379914283752,-0.005733030382543802
14,movie,8,9,L8H9,11,:,"
",1.4448896646499634,0.14417602121829987,-0.033922914415597916
14,movie,9,2,L9H2,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
14,movie,9,2,L9H2,1,Review,Review,0.0,0.0,0.0
14,movie,9,2,L9H2,2,:,:,0.0,0.0,0.0
14,movie,9,2,L9H2,3, The, The,4.763347405400964e-08,4.694925337389577e-09,-1.6649437384330668e-09
14,movie,9,2,L9H2,4, acting, acting,1.491507504169931e-07,1.4848410501144826e-08,6.784830475226045e-10
14,movie,9,2,L9H2,5, was, was,1.019489900500048e-06,1.0026269592344761e-07,-1.7549609765410423e-08
14,movie,9,2,L9H2,6, convincing, uncon,0.9057168960571289,0.08955816924571991,-0.028947701677680016
14,movie,9,2,L9H2,7,.,v,0.9072234630584717,0.08867765218019485,0.021950628608465195
14,movie,9,2,L9H2,8,"
",inc,0.09931990504264832,0.009369761683046818,0.0034793515224009752
14,movie,9,2,L9H2,9,Sent,ing,0.13499636948108673,0.014036464504897594,0.001474994234740734
14,movie,9,2,L9H2,10,iment,.,0.7782494425773621,0.07574240863323212,-0.024199578911066055
14,movie,9,2,L9H2,11,:,"
",1.7554409503936768,0.17295339703559875,0.05501753091812134
21,movie,10,4,L10H4,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
21,movie,10,4,L10H4,1,Review,Review,0.0,0.0,0.0
21,movie,10,4,L10H4,2,:,:,0.0,0.0,0.0
21,movie,10,4,L10H4,3, I, I,0.0,0.0,0.0
21,movie,10,4,L10H4,4, found, found,0.0,0.0,0.0
21,movie,10,4,L10H4,5, the, the,0.0,0.0,0.0
21,movie,10,4,L10H4,6, movie, movie,0.0,0.0,0.0
21,movie,10,4,L10H4,7, genuinely, genuinely,0.0,0.0,0.0
21,movie,10,4,L10H4,8, enjoyable, unpleasant,0.6125929355621338,0.057633716613054276,0.009369454346597195
21,movie,10,4,L10H4,9,.,.,0.5120476484298706,0.05257801711559296,0.005878973752260208
21,movie,10,4,L10H4,10,"
","
",0.17988628149032593,0.017753221094608307,-0.0013878198806196451
21,movie,10,4,L10H4,11,Sent,Sent,0.029169563204050064,0.0030577336438000202,-0.00041818030877038836
21,movie,10,4,L10H4,12,iment,iment,0.2922936677932739,0.031061220914125443,-0.004351537209004164
21,movie,10,4,L10H4,13,:,:,1.1804739236831665,0.1251700222492218,-0.015644358471035957
21,movie,8,9,L8H9,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
21,movie,8,9,L8H9,1,Review,Review,0.0,0.0,0.0
21,movie,8,9,L8H9,2,:,:,0.0,0.0,0.0
21,movie,8,9,L8H9,3, I, I,0.0,0.0,0.0
21,movie,8,9,L8H9,4, found, found,0.0,0.0,0.0
21,movie,8,9,L8H9,5, the, the,0.0,0.0,0.0
21,movie,8,9,L8H9,6, movie, movie,0.0,0.0,0.0
21,movie,8,9,L8H9,7, genuinely, genuinely,0.0,0.0,0.0
21,movie,8,9,L8H9,8, enjoyable, unpleasant,0.1761549711227417,0.017637576907873154,0.0020958296954631805
21,movie,8,9,L8H9,9,.,.,0.19177983701229095,0.019246511161327362,0.0031171031296253204
21,movie,8,9,L8H9,10,"
","
",0.24329669773578644,0.02422676607966423,0.0034976075403392315
21,movie,8,9,L8H9,11,Sent,Sent,0.3338473439216614,0.03410772979259491,0.002575470833107829
21,movie,8,9,L8H9,12,iment,iment,0.7175624966621399,0.07620151340961456,-0.006816892884671688
21,movie,8,9,L8H9,13,:,:,0.6921786069869995,0.07180915772914886,0.002672918140888214
21,movie,9,2,L9H2,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
21,movie,9,2,L9H2,1,Review,Review,0.0,0.0,0.0
21,movie,9,2,L9H2,2,:,:,0.0,0.0,0.0
21,movie,9,2,L9H2,3, I, I,0.0,0.0,0.0
21,movie,9,2,L9H2,4, found, found,0.0,0.0,0.0
21,movie,9,2,L9H2,5, the, the,0.0,0.0,0.0
21,movie,9,2,L9H2,6, movie, movie,0.0,0.0,0.0
21,movie,9,2,L9H2,7, genuinely, genuinely,0.0,0.0,0.0
21,movie,9,2,L9H2,8, enjoyable, unpleasant,0.11733359098434448,0.0116732157766819,0.0012215428287163377
21,movie,9,2,L9H2,9,.,.,0.5840461850166321,0.06007237732410431,0.005637339316308498
21,movie,9,2,L9H2,10,"
","
",0.10034259408712387,0.010251673869788647,0.001041509211063385
21,movie,9,2,L9H2,11,Sent,Sent,0.4418331980705261,0.04423903301358223,-0.0009149224497377872
21,movie,9,2,L9H2,12,iment,iment,0.24213725328445435,0.024782363325357437,0.001970363315194845
21,movie,9,2,L9H2,13,:,:,1.121490716934204,0.11419090628623962,0.013969220221042633
23,movie,10,4,L10H4,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
23,movie,10,4,L10H4,1,Review,Review,0.0,0.0,0.0
23,movie,10,4,L10H4,2,:,:,0.0,0.0,0.0
23,movie,10,4,L10H4,3, The, The,0.0,0.0,0.0
23,movie,10,4,L10H4,4, performances, performances,0.0,0.0,0.0
23,movie,10,4,L10H4,5, made, made,0.0,0.0,0.0
23,movie,10,4,L10H4,6, the, the,0.0,0.0,0.0
23,movie,10,4,L10H4,7, film, film,0.0,0.0,0.0
23,movie,10,4,L10H4,8, remarkable, forget,1.694006323814392,0.15375706553459167,0.011991905979812145
23,movie,10,4,L10H4,9,.,table,1.2552558183670044,0.12372172623872757,-0.003682384267449379
23,movie,10,4,L10H4,10,"
",.,0.5113807320594788,0.052429262548685074,-0.0065106116235256195
23,movie,10,4,L10H4,11,Sent,"
",0.2588038146495819,0.024889502674341202,-0.0029804438818246126
23,movie,10,4,L10H4,12,iment,Sent,1.1502326726913452,0.10908917337656021,0.009566851891577244
23,movie,10,4,L10H4,13,:,iment,1.3534152507781982,0.1372959166765213,0.013014519587159157
23,movie,8,9,L8H9,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
23,movie,8,9,L8H9,1,Review,Review,0.0,0.0,0.0
23,movie,8,9,L8H9,2,:,:,0.0,0.0,0.0
23,movie,8,9,L8H9,3, The, The,0.0,0.0,0.0
23,movie,8,9,L8H9,4, performances, performances,0.0,0.0,0.0
23,movie,8,9,L8H9,5, made, made,0.0,0.0,0.0
23,movie,8,9,L8H9,6, the, the,0.0,0.0,0.0
23,movie,8,9,L8H9,7, film, film,0.0,0.0,0.0
23,movie,8,9,L8H9,8, remarkable, forget,0.7725740671157837,0.0751199722290039,-0.010967484675347805
23,movie,8,9,L8H9,9,.,table,0.5332992076873779,0.05123068764805794,-0.0023010922595858574
23,movie,8,9,L8H9,10,"
",.,0.8548598885536194,0.08496011048555374,0.017726119607686996
23,movie,8,9,L8H9,11,Sent,"
",0.3460841774940491,0.03446519374847412,0.009988285601139069
23,movie,8,9,L8H9,12,iment,Sent,0.6947131156921387,0.07160934805870056,-0.011303121224045753
23,movie,8,9,L8H9,13,:,iment,0.8265045285224915,0.08283011615276337,-0.007882155478000641
23,movie,9,2,L9H2,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
23,movie,9,2,L9H2,1,Review,Review,0.0,0.0,0.0
23,movie,9,2,L9H2,2,:,:,0.0,0.0,0.0
23,movie,9,2,L9H2,3, The, The,0.0,0.0,0.0
23,movie,9,2,L9H2,4, performances, performances,0.0,0.0,0.0
23,movie,9,2,L9H2,5, made, made,0.0,0.0,0.0
23,movie,9,2,L9H2,6, the, the,0.0,0.0,0.0
23,movie,9,2,L9H2,7, film, film,0.0,0.0,0.0
23,movie,9,2,L9H2,8, remarkable, forget,0.03384969383478165,0.003425689646974206,-0.0007539554499089718
23,movie,9,2,L9H2,9,.,table,0.9269087314605713,0.09385022521018982,0.02132633700966835
23,movie,9,2,L9H2,10,"
",.,0.8631238341331482,0.08295892179012299,-0.024880167096853256
23,movie,9,2,L9H2,11,Sent,"
",0.2433660477399826,0.0241662859916687,0.006111445836722851
23,movie,9,2,L9H2,12,iment,Sent,0.31834137439727783,0.03111431561410427,0.0025990623980760574
23,movie,9,2,L9H2,13,:,iment,1.8726825714111328,0.18930281698703766,0.028905261307954788
24,movie,10,4,L10H4,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
24,movie,10,4,L10H4,1,Review,Review,0.0,0.0,0.0
24,movie,10,4,L10H4,2,:,:,0.0,0.0,0.0
24,movie,10,4,L10H4,3, After, After,0.0,0.0,0.0
24,movie,10,4,L10H4,4, watching, watching,0.0,0.0,0.0
24,movie,10,4,L10H4,5, it, it,0.0,0.0,0.0
24,movie,10,4,L10H4,6,",",",",0.0,0.0,0.0
24,movie,10,4,L10H4,7, I, I,0.0,0.0,0.0
24,movie,10,4,L10H4,8, felt, felt,0.0,0.0,0.0
24,movie,10,4,L10H4,9, impressed, disappointed,0.22130578756332397,0.02274460904300213,0.0022714044898748398
24,movie,10,4,L10H4,10,.,.,0.4660382568836212,0.0454215444624424,0.004173556342720985
24,movie,10,4,L10H4,11,"
","
",0.12853044271469116,0.012980368919670582,-0.0012144172796979547
24,movie,10,4,L10H4,12,Sent,Sent,0.022428032010793686,0.0020949700847268105,0.00015146938676480204
24,movie,10,4,L10H4,13,iment,iment,0.27040380239486694,0.026240574195981026,0.0029452338349074125
24,movie,10,4,L10H4,14,:,:,0.5019472241401672,0.04945216327905655,0.008525531738996506
24,movie,8,9,L8H9,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
24,movie,8,9,L8H9,1,Review,Review,0.0,0.0,0.0
24,movie,8,9,L8H9,2,:,:,0.0,0.0,0.0
24,movie,8,9,L8H9,3, After, After,0.0,0.0,0.0
24,movie,8,9,L8H9,4, watching, watching,0.0,0.0,0.0
24,movie,8,9,L8H9,5, it, it,0.0,0.0,0.0
24,movie,8,9,L8H9,6,",",",",0.0,0.0,0.0
24,movie,8,9,L8H9,7, I, I,0.0,0.0,0.0
24,movie,8,9,L8H9,8, felt, felt,0.0,0.0,0.0
24,movie,8,9,L8H9,9, impressed, disappointed,0.6153690218925476,0.06052517145872116,0.01885138638317585
24,movie,8,9,L8H9,10,.,.,0.23637312650680542,0.02390095964074135,0.006920594722032547
24,movie,8,9,L8H9,11,"
","
",0.1158565804362297,0.011483757756650448,-0.0006669703288935125
24,movie,8,9,L8H9,12,Sent,Sent,0.2329312264919281,0.024225693196058273,-0.0005562759470194578
24,movie,8,9,L8H9,13,iment,iment,0.3298320174217224,0.03385179862380028,-0.0009437855333089828
24,movie,8,9,L8H9,14,:,:,0.4121733009815216,0.042747728526592255,0.0015855522360652685
24,movie,9,2,L9H2,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
24,movie,9,2,L9H2,1,Review,Review,0.0,0.0,0.0
24,movie,9,2,L9H2,2,:,:,0.0,0.0,0.0
24,movie,9,2,L9H2,3, After, After,0.0,0.0,0.0
24,movie,9,2,L9H2,4, watching, watching,0.0,0.0,0.0
24,movie,9,2,L9H2,5, it, it,0.0,0.0,0.0
24,movie,9,2,L9H2,6,",",",",0.0,0.0,0.0
24,movie,9,2,L9H2,7, I, I,0.0,0.0,0.0
24,movie,9,2,L9H2,8, felt, felt,0.0,0.0,0.0
24,movie,9,2,L9H2,9, impressed, disappointed,0.12554465234279633,0.01277843862771988,0.0003345692530274391
24,movie,9,2,L9H2,10,.,.,0.273264616727829,0.027322284877300262,-0.0012748108711093664
24,movie,9,2,L9H2,11,"
","
",0.03128237649798393,0.003188413567841053,0.0001351378596154973
24,movie,9,2,L9H2,12,Sent,Sent,0.2630152404308319,0.02651190385222435,-0.004015390761196613
24,movie,9,2,L9H2,13,iment,iment,0.1843826025724411,0.018682992085814476,-0.0005783193046227098
24,movie,9,2,L9H2,14,:,:,0.3095761835575104,0.031180910766124725,0.0011120419949293137
25,movie,10,4,L10H4,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
25,movie,10,4,L10H4,1,Review,Review,0.0,0.0,0.0
25,movie,10,4,L10H4,2,:,:,0.0,0.0,0.0
25,movie,10,4,L10H4,3, The, The,0.0,0.0,0.0
25,movie,10,4,L10H4,4, movie, movie,0.0,0.0,0.0
25,movie,10,4,L10H4,5, remained, remained,0.0,0.0,0.0
25,movie,10,4,L10H4,6, engaging, boring,0.4839440584182739,0.04694782570004463,0.014334827661514282
25,movie,10,4,L10H4,7, from, from,0.6757969260215759,0.06709641963243484,0.013023397885262966
25,movie,10,4,L10H4,8, beginning, beginning,0.21236275136470795,0.020204797387123108,0.006383589934557676
25,movie,10,4,L10H4,9, to, to,0.15648645162582397,0.015256702899932861,0.003477113088592887
25,movie,10,4,L10H4,10, end, end,0.25396132469177246,0.024493029341101646,0.006025373470038176
25,movie,10,4,L10H4,11,.,.,0.5084159970283508,0.045572977513074875,0.011418800801038742
25,movie,10,4,L10H4,12,"
","
",0.09669063240289688,0.009584417566657066,-0.0015084105543792248
25,movie,10,4,L10H4,13,Sent,Sent,0.07213708013296127,0.007060516159981489,0.0013508728006854653
25,movie,10,4,L10H4,14,iment,iment,0.3693147301673889,0.035076867789030075,0.004823724739253521
25,movie,10,4,L10H4,15,:,:,1.1782675981521606,0.11878419667482376,0.004744735546410084
25,movie,8,9,L8H9,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
25,movie,8,9,L8H9,1,Review,Review,0.0,0.0,0.0
25,movie,8,9,L8H9,2,:,:,0.0,0.0,0.0
25,movie,8,9,L8H9,3, The, The,0.0,0.0,0.0
25,movie,8,9,L8H9,4, movie, movie,0.0,0.0,0.0
25,movie,8,9,L8H9,5, remained, remained,0.0,0.0,0.0
25,movie,8,9,L8H9,6, engaging, boring,0.20474591851234436,0.02129325084388256,0.005196321289986372
25,movie,8,9,L8H9,7, from, from,0.363695353269577,0.03728190436959267,0.009546326473355293
25,movie,8,9,L8H9,8, beginning, beginning,0.30313050746917725,0.030605651438236237,0.007837072014808655
25,movie,8,9,L8H9,9, to, to,0.30228373408317566,0.02981743961572647,0.007446429692208767
25,movie,8,9,L8H9,10, end, end,0.5893311500549316,0.05856799706816673,0.00616375682875514
25,movie,8,9,L8H9,11,.,.,0.3860051929950714,0.03761521726846695,0.010252973064780235
25,movie,8,9,L8H9,12,"
","
",0.2169436514377594,0.020537424832582474,0.004253038205206394
25,movie,8,9,L8H9,13,Sent,Sent,0.2560231685638428,0.024464890360832214,0.005960754584521055
25,movie,8,9,L8H9,14,iment,iment,0.43810737133026123,0.04335172474384308,0.005661617964506149
25,movie,8,9,L8H9,15,:,:,0.7795803546905518,0.07771806418895721,0.00466991076245904
25,movie,9,2,L9H2,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
25,movie,9,2,L9H2,1,Review,Review,0.0,0.0,0.0
25,movie,9,2,L9H2,2,:,:,0.0,0.0,0.0
25,movie,9,2,L9H2,3, The, The,0.0,0.0,0.0
25,movie,9,2,L9H2,4, movie, movie,0.0,0.0,0.0
25,movie,9,2,L9H2,5, remained, remained,0.0,0.0,0.0
25,movie,9,2,L9H2,6, engaging, boring,0.049530383199453354,0.0049948375672101974,-0.0014020863454788923
25,movie,9,2,L9H2,7, from, from,0.3316805958747864,0.03357918560504913,-0.008310132659971714
25,movie,9,2,L9H2,8, beginning, beginning,0.0785292387008667,0.007963143289089203,-0.0007456167368218303
25,movie,9,2,L9H2,9, to, to,0.11640774458646774,0.011899600736796856,-0.000769887410569936
25,movie,9,2,L9H2,10, end, end,0.05943671986460686,0.006201550364494324,-0.0007378602167591453
25,movie,9,2,L9H2,11,.,.,0.34183916449546814,0.035535767674446106,-0.008502866141498089
25,movie,9,2,L9H2,12,"
","
",0.04461728408932686,0.004631420131772757,-0.0009221014333888888
25,movie,9,2,L9H2,13,Sent,Sent,0.166221484541893,0.017343612387776375,-0.004392160102725029
25,movie,9,2,L9H2,14,iment,iment,0.28940248489379883,0.030206816270947456,-0.006869580131024122
25,movie,9,2,L9H2,15,:,:,0.6215428709983826,0.06411392986774445,-0.01588037610054016
28,restaurant,10,4,L10H4,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
28,restaurant,10,4,L10H4,1,Review,Review,0.0,0.0,0.0
28,restaurant,10,4,L10H4,2,:,:,0.0,0.0,0.0
28,restaurant,10,4,L10H4,3, The, The,0.0,0.0,0.0
28,restaurant,10,4,L10H4,4, service, service,0.0,0.0,0.0
28,restaurant,10,4,L10H4,5, was, was,0.0,0.0,0.0
28,restaurant,10,4,L10H4,6, friendly, rude,0.11827787756919861,0.011416628025472164,0.0014687984948977828
28,restaurant,10,4,L10H4,7,.,.,0.5080059170722961,0.054288480430841446,-0.002630807226523757
28,restaurant,10,4,L10H4,8,"
","
",0.2288212776184082,0.0226887259632349,-0.006781063973903656
28,restaurant,10,4,L10H4,9,Sent,Sent,0.028946809470653534,0.003019041381776333,-0.0003855643153656274
28,restaurant,10,4,L10H4,10,iment,iment,0.3648131787776947,0.03835291787981987,-0.00799533724784851
28,restaurant,10,4,L10H4,11,:,:,0.6543009877204895,0.06912581622600555,-0.00875374861061573
28,restaurant,8,9,L8H9,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
28,restaurant,8,9,L8H9,1,Review,Review,0.0,0.0,0.0
28,restaurant,8,9,L8H9,2,:,:,0.0,0.0,0.0
28,restaurant,8,9,L8H9,3, The, The,0.0,0.0,0.0
28,restaurant,8,9,L8H9,4, service, service,0.0,0.0,0.0
28,restaurant,8,9,L8H9,5, was, was,0.0,0.0,0.0
28,restaurant,8,9,L8H9,6, friendly, rude,0.23812368512153625,0.024565156549215317,-0.0007417323067784309
28,restaurant,8,9,L8H9,7,.,.,0.3981630206108093,0.04051242023706436,0.0010700724087655544
28,restaurant,8,9,L8H9,8,"
","
",0.31077083945274353,0.031961921602487564,-0.0006531300023198128
28,restaurant,8,9,L8H9,9,Sent,Sent,0.4160628020763397,0.04327090084552765,0.0002567057963460684
28,restaurant,8,9,L8H9,10,iment,iment,0.6248041987419128,0.0656152069568634,-0.004801233299076557
28,restaurant,8,9,L8H9,11,:,:,0.6522133946418762,0.06735391169786453,-0.0008654959965497255
28,restaurant,9,2,L9H2,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
28,restaurant,9,2,L9H2,1,Review,Review,0.0,0.0,0.0
28,restaurant,9,2,L9H2,2,:,:,0.0,0.0,0.0
28,restaurant,9,2,L9H2,3, The, The,0.0,0.0,0.0
28,restaurant,9,2,L9H2,4, service, service,0.0,0.0,0.0
28,restaurant,9,2,L9H2,5, was, was,0.0,0.0,0.0
28,restaurant,9,2,L9H2,6, friendly, rude,0.037534311413764954,0.0037691998295485973,0.0005745846428908408
28,restaurant,9,2,L9H2,7,.,.,0.34186428785324097,0.0345979668200016,0.002769908169284463
28,restaurant,9,2,L9H2,8,"
","
",0.04956841096282005,0.005175414029508829,-0.00018110789824277163
28,restaurant,9,2,L9H2,9,Sent,Sent,0.7061419486999512,0.07171925157308578,0.004962472710758448
28,restaurant,9,2,L9H2,10,iment,iment,0.18445755541324615,0.018381817266345024,0.0003951355756726116
28,restaurant,9,2,L9H2,11,:,:,0.7468134760856628,0.07799921929836273,-0.0012360517866909504
29,restaurant,10,4,L10H4,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
29,restaurant,10,4,L10H4,1,Review,Review,0.0,0.0,0.0
29,restaurant,10,4,L10H4,2,:,:,0.0,0.0,0.0
29,restaurant,10,4,L10H4,3, The, The,0.0,0.0,0.0
29,restaurant,10,4,L10H4,4, meal, meal,0.0,0.0,0.0
29,restaurant,10,4,L10H4,5, was, was,0.0,0.0,0.0
29,restaurant,10,4,L10H4,6, satisfying, disappointing,0.7076366543769836,0.06982920318841934,-0.0008824958931654692
29,restaurant,10,4,L10H4,7,.,.,0.7090945839881897,0.06695935130119324,0.003976974170655012
29,restaurant,10,4,L10H4,8,"
","
",0.2009362131357193,0.020390165969729424,-0.0016853242414072156
29,restaurant,10,4,L10H4,9,Sent,Sent,0.025148838758468628,0.0025170587468892336,-0.00018529627413954586
29,restaurant,10,4,L10H4,10,iment,iment,0.2890837490558624,0.02829490788280964,-0.0021783108823001385
29,restaurant,10,4,L10H4,11,:,:,0.7273496985435486,0.0738886222243309,-0.000861812848597765
29,restaurant,8,9,L8H9,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
29,restaurant,8,9,L8H9,1,Review,Review,0.0,0.0,0.0
29,restaurant,8,9,L8H9,2,:,:,0.0,0.0,0.0
29,restaurant,8,9,L8H9,3, The, The,0.0,0.0,0.0
29,restaurant,8,9,L8H9,4, meal, meal,0.0,0.0,0.0
29,restaurant,8,9,L8H9,5, was, was,0.0,0.0,0.0
29,restaurant,8,9,L8H9,6, satisfying, disappointing,0.2723642587661743,0.027631256729364395,-0.000618193531408906
29,restaurant,8,9,L8H9,7,.,.,0.28365233540534973,0.029995806515216827,-0.009485010989010334
29,restaurant,8,9,L8H9,8,"
","
",0.3407016098499298,0.035263705998659134,-0.009886891581118107
29,restaurant,8,9,L8H9,9,Sent,Sent,0.5641531348228455,0.060106709599494934,-0.01478551235049963
29,restaurant,8,9,L8H9,10,iment,iment,0.9962373971939087,0.1030263751745224,-0.028962766751646996
29,restaurant,8,9,L8H9,11,:,:,0.9986236095428467,0.10473576933145523,-0.020267320796847343
29,restaurant,9,2,L9H2,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
29,restaurant,9,2,L9H2,1,Review,Review,0.0,0.0,0.0
29,restaurant,9,2,L9H2,2,:,:,0.0,0.0,0.0
29,restaurant,9,2,L9H2,3, The, The,0.0,0.0,0.0
29,restaurant,9,2,L9H2,4, meal, meal,0.0,0.0,0.0
29,restaurant,9,2,L9H2,5, was, was,0.0,0.0,0.0
29,restaurant,9,2,L9H2,6, satisfying, disappointing,0.04115805774927139,0.004215168301016092,-0.0007270763744600117
29,restaurant,9,2,L9H2,7,.,.,0.7284415364265442,0.07065566629171371,-0.003353394567966461
29,restaurant,9,2,L9H2,8,"
","
",0.05284137278795242,0.00547824427485466,-0.00014542345888912678
29,restaurant,9,2,L9H2,9,Sent,Sent,0.6635660529136658,0.06662954390048981,-0.009016611613333225
29,restaurant,9,2,L9H2,10,iment,iment,0.2664942443370819,0.026981133967638016,-0.0032007754780352116
29,restaurant,9,2,L9H2,11,:,:,0.9972295165061951,0.10228820145130157,-0.007708253338932991
30,restaurant,10,4,L10H4,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
30,restaurant,10,4,L10H4,1,Review,Review,0.0,0.0,0.0
